Eligibility,Link
Appt only: https://lhi.care/covidtesting,http://www.calexico.ca.gov/?SEC=0D8D51C9-20F3-4E15-9FF1-F423579C98F8
,http://www.vistacompletecare.com/
,https://acceleratedurgentcare.com/covid-19/
,https://acceleratedurgentcare.com/covid-19/
,https://acceleratedurgentcare.com/covid-19/
,https://acceleratedurgentcare.com/covid-19/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
,https://marquemedical.com/information-and-locations-of-diagnostic-and-antibody-testing/
,https://priority661.com/coronavirus-covid-19-information.html
,https://priority661.com/coronavirus-covid-19-information.html
,https://priority661.com/coronavirus-covid-19-information.html
,https://www.cmpmedical.com/covid-19/
,https://www.firstchoiceuc.com/
pre screening required,https://www.johnmuirhealth.com/patients-and-visitors/coronavirus/get-care.html#test
,https://www.kernfamilyhealthcare.com/members/important-coronavirus-covid-19-information/
,https://www.prcity.com/937/COVID-19-Testing
No appointment needed. A valid ID is required. Bring insurance card if you have one.,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://priority661.com/coronavirus-covid-19-information.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://acceleratedurgentcare.com/covid-19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Call to schedule appt 714-494-2828,https://breaurgentcare.com/covid-19-services/
,https://urgentmednetwork.com/covid-19-testing/
,https://www.borregohealth.org/covid-19-testing
,https://www.borregohealth.org/covid-19-testing
pre screening required,https://www.johnmuirhealth.com/patients-and-visitors/coronavirus/get-care.html#test
appt,https://www.myconciergemd.com/coronavirus-testing/
appts only; call or visit https://lhi.care/covidtesting,https://www.recordgazette.net/news/free-covid-19-testing-available-in-beaumont-by-appointment/article_3c4954ec-8f2c-11ea-a2b9-17633ec32a2f.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.mendurgentcare.com/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.mysmartclinic.com/contents/covid-19
,https://www.thedesertreview.com/announcements/covid-19-testing-sites/article_860d8c74-aaac-11ea-bc3b-4371a3233407.html
,https://www.uclahealth.org/body.cfm?id=3611&ref=42&action=detail
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
call or visit ushealthfairs.org/carson-testing,http://ci.carson.ca.us/content/files/pdfs/publicsafety/Covid19-testing_042420.pdf
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://marquemedical.com/information-and-locations-of-diagnostic-and-antibody-testing/
,https://www.borregohealth.org/covid-19-testing
,https://www.borregohealth.org/covid-19-testing
virtual visit first,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
"referrals only, call ahead",https://www.gvhc.org/gvhccovid19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
Call to schedule appt 559-324-6201,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,emergencySLO.org/testing
,http://hdmg.net/wordpress/hdmg-available-community-testing/
http://www.coltonurgentcare.com/,http://www.coltonurgentcare.com/
,https://acceleratedurgentcare.com/covid-19/
,https://coronavirus.providence.org/
,https://coronavirus.providence.org/
pre register here: http://coronavirus.lacity.org/testing,https://covid19.lacounty.gov/covid19-news/new-testing-sites/
pre-screened before arrival with referral,https://covid19.lacounty.gov/testing/
pre-screened before arrival with referral,https://covid19.lacounty.gov/testing/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
pre screening required,
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
,https://urgentmednetwork.com/covid-19-testing/
,https://urgentmednetwork.com/covid-19-testing/
,https://www.24hoururgent.com/
,https://www.borregohealth.org/covid-19-testing
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre register here: http://coronavirus.lacity.org/testing,https://www.altamed.org/coronavirus
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
No appointment needed. A valid ID is required. Bring insurance card if you have one.,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
pre screening required,https://www.xurgentcare.com/covid-19-testing-orange-county-coronavirus-test-ca-clinic/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.cedars-sinai.org/covid-19-your-health/faq.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
virtual visit first,https://www.gohealthuc.com/bayarea
NEMS patients with appts,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.borregohealth.org/covid-19-testing
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.borregohealth.org/covid-19-testing
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.ecrmc.org/centers-medical-services/emergency-services/covid-19-testing/
,https://www.thedesertreview.com/announcements/covid-19-testing-sites/article_860d8c74-aaac-11ea-bc3b-4371a3233407.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
telehealth screen required,http://www.urgentcarenow.net/covid-19-testing/
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
,https://www.borregohealth.org/covid-19-testing
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre screening required,https://hoagurgentcare.com/covid/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.cmpmedical.com/covid-19/
,https://www.ranchofamilymed.com/locations/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://covid.afteroursinc.com/covid-19-testing/
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
Must be symptomatic,https://www.whhs.com/COVID-19-Coronavirus-.aspx
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,
,https://www.cmpmedical.com/covid-19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre-screened before arrival with referral,https://covid19.lacounty.gov/testing/
,https://exerurgentcare.com/exer-now-offering-covid-19-testing/
pre screening required,https://hoagurgentcare.com/covid/
pre screening required,https://hoagurgentcare.com/covid/
pre screening required,https://hoagurgentcare.com/covid/
pre screening required,https://hoagurgentcare.com/covid/
pre screening required,https://hoagurgentcare.com/covid/
pre screening required,https://hoagurgentcare.com/covid/
,
,https://sbclinics.org/clinics/goleta-clinic/
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
,https://urgentmednetwork.com/covid-19-testing/
,https://urgentmednetwork.com/covid-19-testing/
,https://www.24hoururgent.com/
,https://www.borregohealth.org/covid-19-testing
Appt only: https://lhi.care/covidtesting,https://www.chomp.org/app/files/public/10004/MC-ALL-Community-Testing-for-COVID-19_FINAL.pdf
Appt only: https://lhi.care/covidtesting,https://www.chomp.org/app/files/public/10004/MC-ALL-Community-Testing-for-COVID-19_FINAL.pdf
must have doctor's orders,https://www.dignityhealth.org/socal/locations/glendalememorial/patients-and-visitors/drive-thru-covid-19-testing
200,https://www.elevatedhealth.md/blog/covid-19-testing-in-huntington-beach-ca
https://www.pacificuc.com/booking,https://www.pacificuc.com/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.ranchofamilymed.com/locations/
pre screening required,https://www.themedcenters.com/
No appointment needed. A valid ID is required. Bring insurance card if you have one.,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Fever of 100.4+ needed,https://www.hayward-ca.gov/discover/news/mar20/hayward-launch-coronavirus-testing-center
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre screening required,https://www.xurgentcare.com/covid-19-testing-orange-county-coronavirus-test-ca-clinic/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Appt only: https://lhi.care/covidtesting,http://www.calexico.ca.gov/?SEC=0D8D51C9-20F3-4E15-9FF1-F423579C98F8
,https://unitedhealthcenters.org/main/component/sppagebuilder/163-covid-19-testing-sites
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre screening required,https://hoagurgentcare.com/covid/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://sbclinics.org/clinics/isla-vista-clinic/
,https://www.borregohealth.org/covid-19-testing
,https://www.cmpmedical.com/covid-19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
https://www.pacificuc.com/booking,https://www.pacificuc.com/
residents who live within a 50-mile radius of the City of Riverside; appts only; must be screened as high risk,https://www.projectbaseline.com/study/covid-19/; https://www.pe.com/2020/03/22/coronavirus-drive-through-testing-in-lake-elsinore-will-continue-and-expand/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre register here; http://coronavirus.lacity.org/testing,
,http://urgentcare3d.com/#services
,https://urgentmednetwork.com/covid-19-testing/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://urgentmednetwork.com/covid-19-testing/
,https://urgentmednetwork.com/covid-19-testing/
,https://urgentmednetwork.com/covid-19-testing/
,https://urgentmednetwork.com/covid-19-testing/
,https://www.adventisthealth.org/coronavirus-preparedness/
,https://www.cedars-sinai.org/covid-19-your-health/faq.html
appt only,https://www.onemedical.com/blog/live-well/covid-19-testing-one-medical
visit link for prescreen,https://www.projectbaseline.com/study/covid-19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
pre register here: http://coronavirus.lacity.org/testing,https://covid19.lacounty.gov/testing/
pre register here: http://coronavirus.lacity.org/testing,https://covid19.lacounty.gov/testing/
,https://www.cedars-sinai.org/covid-19-your-health/faq.html
pre-screened before arrival with referral,https://www.seiu-uhw.org/covid19testingsites/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
